point_id,x,y,assigned_slot_id,assigned_layer_id,assigned_layer_name
2040,44.955493367236414,26.74372000224654,5735,2,octagram
2041,44.89937045239905,21.970007770602617,5799,2,octagram
2042,82.53809576597074,47.93901041851869,3228,1,inner_ring
2043,85.81545853784291,53.26228646471087,10123,5,text_en_1919
2044,52.230977019411995,57.193289137649586,6641,3,stroke_nan
2045,85.82847445772998,43.99936897675448,10644,5,text_en_1919
2046,88.60743302681747,47.07493574848069,10447,5,text_en_1919
2047,59.18063507386793,5.310389939304018,2655,0,outer_ring
2048,44.97005768909114,58.11898940379195,6649,3,stroke_nan
2049,62.6035377107905,89.93161774463829,45,0,outer_ring
2050,61.1267234200457,38.202632278292526,8460,4,stroke_kai
2051,65.85910687688435,86.38003976175162,8713,5,text_en_1919
2052,37.098295496596776,83.29155255303448,1294,0,outer_ring
2053,51.52675659385654,88.75718164134494,463,0,outer_ring
2054,45.04910039933878,89.32063012888496,917,0,outer_ring
2055,59.47323379618271,84.71918869626813,8661,5,text_en_1919
2056,40.63556673818899,86.78064397674086,1167,0,outer_ring
2057,43.88804248801955,73.37205595706077,4957,2,octagram
2058,54.03203013719069,75.74003443100987,9217,5,text_en_1919
2059,39.604151838210626,54.94614872893122,6801,3,stroke_nan
2060,48.973818427466746,89.54969771858603,646,0,outer_ring
2061,46.08534892924645,55.756912271771434,6734,3,stroke_nan
2062,42.50512303634814,73.1423694313808,4967,2,octagram
2063,53.266100112799045,45.06610938304009,7298,3,stroke_nan
2064,26.67886831707236,58.865925317571566,5231,2,octagram
2065,26.38443872124422,51.67971431058833,3798,1,inner_ring
2066,45.21448594143479,87.18839561942924,940,0,outer_ring
2067,36.59783340197131,85.65147439603905,1280,0,outer_ring
2068,53.17394576044493,89.67078058463636,358,0,outer_ring
2069,61.24398416350353,41.414806183198664,8356,4,stroke_kai
2070,62.406182057641395,81.11618549582096,8955,5,text_en_1919
2071,67.57214955074016,86.99301187993716,11,0,outer_ring
2072,52.872634292694556,83.21580014540467,8736,5,text_en_1919
2073,63.07960543776385,83.9095977898687,8721,5,text_en_1919
2074,58.37558294437378,43.4902166825231,8262,4,stroke_kai
2075,78.10400280971895,60.47485714503177,3324,1,inner_ring
2076,60.341694484851615,42.926152860277305,8257,4,stroke_kai
2077,86.50764413277471,46.58116551369185,10458,5,text_en_1919
2078,76.22334731086907,43.875010794339865,6383,2,octagram
2079,82.12172647230786,65.89640515850175,9673,5,text_en_1919
2080,56.23770992565574,54.191449700855564,7802,4,stroke_kai
2081,76.85683965444956,70.3043798348236,9468,5,text_en_1919
2082,78.32939644141157,60.105671980878,4450,2,octagram
2083,59.079204256392075,52.75953712539091,7924,4,stroke_kai
2084,79.94389976460455,61.14112382760872,3321,1,inner_ring
2085,67.80248128467099,63.433646679847556,4569,2,octagram
2086,64.79972982881404,18.176301756275386,10899,5,text_en_1919
2087,70.79596016352492,26.08147732037913,4245,1,inner_ring
2088,45.642434587652076,35.32442784738312,7544,3,stroke_nan
2089,87.04256074591108,47.29566660716877,10424,5,text_en_1919
2090,72.83466874441856,47.52801694756781,6444,2,octagram
2091,76.61420090937713,53.13645829133161,6516,2,octagram
2092,81.52401598203421,54.13546289012913,3270,1,inner_ring
2093,64.70854891891749,74.194232827355,4691,2,octagram
2094,60.690292825075154,41.71161038472461,8345,4,stroke_kai
2095,88.29276466759275,46.880882079582875,10446,5,text_en_1919
2096,84.31206520455113,58.23299409141477,9902,5,text_en_1919
2097,58.606046052451546,29.37434546634917,5965,2,octagram
2098,54.144993954823335,5.751348227794588,2187,0,outer_ring
2099,54.45670462887188,6.196764709571169,2214,0,outer_ring
2100,81.0207069343987,23.74728882431093,10850,5,text_en_1919
2101,61.842075461500414,6.14269798349879,2840,0,outer_ring
2102,51.82663179496301,6.815990391666738,1985,0,outer_ring
2103,58.97952820349345,48.59044617652342,8031,4,stroke_kai
2104,48.57612304206199,7.45219439223782,1722,0,outer_ring
2105,58.93682754694337,7.476688581194454,2657,0,outer_ring
2106,60.67767135483084,7.831034237783174,2784,0,outer_ring
2107,51.38216038628941,8.149892619595196,1931,0,outer_ring
2108,45.83399581603932,38.86568474589904,7453,3,stroke_nan
2109,52.39827916588155,52.53798984929666,6871,3,stroke_nan
2110,56.220026736388135,6.358953529137901,2394,0,outer_ring
2111,43.42941297820097,7.0153214078132775,1545,0,outer_ring
2112,59.74044825582157,22.558344733955217,4157,1,inner_ring
2113,56.544658331118164,5.819064461898333,2421,0,outer_ring
2114,57.75913091109831,3.995525485906197,2524,0,outer_ring
2115,78.78226916305258,37.07325304976605,6297,2,octagram
2116,49.294473253653116,4.899667892665396,1786,0,outer_ring
2117,80.29649699302381,34.513211389480595,4330,1,inner_ring
2118,60.010666475650076,37.8419660851609,8491,4,stroke_kai
2119,83.63264865513364,61.28295197875808,9779,5,text_en_1919
2120,75.37070126691616,69.89346219307865,9471,5,text_en_1919
2121,63.622156446704814,46.24988433393217,8160,4,stroke_kai
2122,41.489483208506286,32.0194369129631,5668,2,octagram
2123,63.429987178639806,6.571832008030249,2946,0,outer_ring
2124,57.63932614258933,5.3553104120099375,2523,0,outer_ring
2125,46.93033463017128,39.36231863454503,7450,3,stroke_nan
2126,67.76415794502087,48.76968466652415,8044,4,stroke_kai
2127,50.76536195414694,91.22720772210255,496,0,outer_ring
2128,61.715383740912884,91.47584621074836,57,0,outer_ring
2129,53.40064071314202,82.89601706093951,8747,5,text_en_1919
2130,60.20371036293551,83.70519116417165,8751,5,text_en_1919
2131,58.58140434257593,85.22144854174967,8650,5,text_en_1919
